coverages,resource_id,date_last_updated,bag_url,science_metadata_url,creator,resource_map_url,immutable,resource_title,shareable,discoverable,published,date_created,resource_url,public,resource_type
[],fbcb4a80275e41a798c87778c62764ba,11-04-2017,http://www.hydroshare.org/django_irods/download/bags/fbcb4a80275e41a798c87778c62764ba.zip,http://www.hydroshare.org/hsapi/resource/fbcb4a80275e41a798c87778c62764ba/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/fbcb4a80275e41a798c87778c62764ba/map/,False,This is geospatial files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-04-2017,http://www.hydroshare.org/resource/fbcb4a80275e41a798c87778c62764ba/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 42.0207, u'projection': u'WGS 84 EPSG:4326', u'name': u'Cache Valley', u'units': u'Decimal degrees', u'southlimit': 41.416, u'eastlimit': -111.5909, u'westlimit': -112.0605}}]",21ebbfc07d914528a18067564d26d01f,12-20-2017,http://www.hydroshare.org/django_irods/download/bags/21ebbfc07d914528a18067564d26d01f.zip,http://www.hydroshare.org/hsapi/resource/21ebbfc07d914528a18067564d26d01f/scimeta/,Charles Sims,http://www.hydroshare.org/hsapi/resource/21ebbfc07d914528a18067564d26d01f/map/,False,Economics of water conservation in irrigated landscapes,True,True,False,11-04-2017,http://www.hydroshare.org/resource/21ebbfc07d914528a18067564d26d01f/,True,GenericResource
[],f99ec0ac130d465fa69021de4647a485,11-04-2017,http://www.hydroshare.org/django_irods/download/bags/f99ec0ac130d465fa69021de4647a485.zip,http://www.hydroshare.org/hsapi/resource/f99ec0ac130d465fa69021de4647a485/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/f99ec0ac130d465fa69021de4647a485/map/,False,This is geospatial files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-04-2017,http://www.hydroshare.org/resource/f99ec0ac130d465fa69021de4647a485/,True,GenericResource
[],f354d61a2c86450fa23579faa7d08154,11-04-2017,http://www.hydroshare.org/django_irods/download/bags/f354d61a2c86450fa23579faa7d08154.zip,http://www.hydroshare.org/hsapi/resource/f354d61a2c86450fa23579faa7d08154/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/f354d61a2c86450fa23579faa7d08154/map/,False,This is geospatial files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-04-2017,http://www.hydroshare.org/resource/f354d61a2c86450fa23579faa7d08154/,True,GenericResource
[],a6b63e8caeae4b26bea28ba6b4caa780,11-04-2017,http://www.hydroshare.org/django_irods/download/bags/a6b63e8caeae4b26bea28ba6b4caa780.zip,http://www.hydroshare.org/hsapi/resource/a6b63e8caeae4b26bea28ba6b4caa780/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/a6b63e8caeae4b26bea28ba6b4caa780/map/,False,This is geospatial files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-04-2017,http://www.hydroshare.org/resource/a6b63e8caeae4b26bea28ba6b4caa780/,True,GenericResource
[],385199a2aaed45efa009cd892b064f3b,11-04-2017,http://www.hydroshare.org/django_irods/download/bags/385199a2aaed45efa009cd892b064f3b.zip,http://www.hydroshare.org/hsapi/resource/385199a2aaed45efa009cd892b064f3b/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/385199a2aaed45efa009cd892b064f3b/map/,False,This is geospatial files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-04-2017,http://www.hydroshare.org/resource/385199a2aaed45efa009cd892b064f3b/,True,GenericResource
[],7506d267698b4fe48d77f5c9e165170a,11-04-2017,http://www.hydroshare.org/django_irods/download/bags/7506d267698b4fe48d77f5c9e165170a.zip,http://www.hydroshare.org/hsapi/resource/7506d267698b4fe48d77f5c9e165170a/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/7506d267698b4fe48d77f5c9e165170a/map/,False,This is Terrain files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-04-2017,http://www.hydroshare.org/resource/7506d267698b4fe48d77f5c9e165170a/,True,GenericResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -111.8483, u'north': 40.7667, u'name': u'Near FASB building on UU campus', u'projection': u'WGS 84 EPSG:4326'}}, {u'type': u'period', u'value': {u'start': u'2015-10-01', u'end': u'2016-09-09'}}]",0a2ec1696e2842548c9a8103edc55c9b,11-05-2017,http://www.hydroshare.org/django_irods/download/bags/0a2ec1696e2842548c9a8103edc55c9b.zip,http://www.hydroshare.org/hsapi/resource/0a2ec1696e2842548c9a8103edc55c9b/scimeta/,Erik Oerter,http://www.hydroshare.org/hsapi/resource/0a2ec1696e2842548c9a8103edc55c9b/map/,True,In situ measurements of soil and vadose zone water isotopes reveal water storage and fluxes in semi-aird ecosystems,False,True,True,11-04-2017,http://www.hydroshare.org/resource/0a2ec1696e2842548c9a8103edc55c9b/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 42.0500287858, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 41.46101782271056, u'eastlimit': -111.40051926333071, u'westlimit': -111.79812580632701}}]",9cc7a28a95cb4ecdbb258b10847e429d,11-06-2017,http://www.hydroshare.org/django_irods/download/bags/9cc7a28a95cb4ecdbb258b10847e429d.zip,http://www.hydroshare.org/hsapi/resource/9cc7a28a95cb4ecdbb258b10847e429d/scimeta/,Jeffery Horsburgh,http://www.hydroshare.org/hsapi/resource/9cc7a28a95cb4ecdbb258b10847e429d/map/,False,A demo composite resource,True,True,False,11-04-2017,http://www.hydroshare.org/resource/9cc7a28a95cb4ecdbb258b10847e429d/,True,CompositeResource
[],137b90c355264fe48e0c480ab0af8458,11-06-2017,http://www.hydroshare.org/django_irods/download/bags/137b90c355264fe48e0c480ab0af8458.zip,http://www.hydroshare.org/hsapi/resource/137b90c355264fe48e0c480ab0af8458/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/137b90c355264fe48e0c480ab0af8458/map/,False,Model files for PyTOPKAPI simulation of Plungedemo,True,True,False,11-06-2017,http://www.hydroshare.org/resource/137b90c355264fe48e0c480ab0af8458/,True,GenericResource
[],93471db0c2c04438b4c09aa5dc538e70,11-06-2017,http://www.hydroshare.org/django_irods/download/bags/93471db0c2c04438b4c09aa5dc538e70.zip,http://www.hydroshare.org/hsapi/resource/93471db0c2c04438b4c09aa5dc538e70/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/93471db0c2c04438b4c09aa5dc538e70/map/,False,Model files for PyTOPKAPI simulation of Plungedemo,True,True,False,11-06-2017,http://www.hydroshare.org/resource/93471db0c2c04438b4c09aa5dc538e70/,True,GenericResource
[],9ede93d859bb43488f8ea03de3278634,11-06-2017,http://www.hydroshare.org/django_irods/download/bags/9ede93d859bb43488f8ea03de3278634.zip,http://www.hydroshare.org/hsapi/resource/9ede93d859bb43488f8ea03de3278634/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/9ede93d859bb43488f8ea03de3278634/map/,False,Model files for PyTOPKAPI simulation of Plunge201011demo,True,True,False,11-06-2017,http://www.hydroshare.org/resource/9ede93d859bb43488f8ea03de3278634/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 38.79193820698017, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 38.732745995825006, u'eastlimit': -89.93378684976602, u'westlimit': -90.00874548846114}}]",0cd9811fd2e546d9a1aeb4a95a574995,11-08-2017,http://www.hydroshare.org/django_irods/download/bags/0cd9811fd2e546d9a1aeb4a95a574995.zip,http://www.hydroshare.org/hsapi/resource/0cd9811fd2e546d9a1aeb4a95a574995/scimeta/,Jim Nelson,http://www.hydroshare.org/hsapi/resource/0cd9811fd2e546d9a1aeb4a95a574995/map/,False,Judy's Branch,True,True,False,11-06-2017,http://www.hydroshare.org/resource/0cd9811fd2e546d9a1aeb4a95a574995/,True,GeographicFeatureResource
[],9e792d58b2594469afd4308f8fa49492,11-07-2017,http://www.hydroshare.org/django_irods/download/bags/9e792d58b2594469afd4308f8fa49492.zip,http://www.hydroshare.org/hsapi/resource/9e792d58b2594469afd4308f8fa49492/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/9e792d58b2594469afd4308f8fa49492/map/,False,Model files for PyTOPKAPI simulation of SantaCruzdemo,True,True,False,11-07-2017,http://www.hydroshare.org/resource/9e792d58b2594469afd4308f8fa49492/,True,GenericResource
[],89fbfb80f8c74d188d3096cd3e87dd02,11-07-2017,http://www.hydroshare.org/django_irods/download/bags/89fbfb80f8c74d188d3096cd3e87dd02.zip,http://www.hydroshare.org/hsapi/resource/89fbfb80f8c74d188d3096cd3e87dd02/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/89fbfb80f8c74d188d3096cd3e87dd02/map/,False,Model files for PyTOPKAPI simulation of SantaCruzdemo,True,True,False,11-07-2017,http://www.hydroshare.org/resource/89fbfb80f8c74d188d3096cd3e87dd02/,True,GenericResource
[],9ead84550ffd421c873a7511381cd6dc,11-07-2017,http://www.hydroshare.org/django_irods/download/bags/9ead84550ffd421c873a7511381cd6dc.zip,http://www.hydroshare.org/hsapi/resource/9ead84550ffd421c873a7511381cd6dc/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/9ead84550ffd421c873a7511381cd6dc/map/,False,Model files for PyTOPKAPI simulation of SantaCruzdemo,True,True,False,11-07-2017,http://www.hydroshare.org/resource/9ead84550ffd421c873a7511381cd6dc/,True,GenericResource
[],9612dfd6a50c4a9194d9ed7e8956f555,11-09-2017,http://www.hydroshare.org/django_irods/download/bags/9612dfd6a50c4a9194d9ed7e8956f555.zip,http://www.hydroshare.org/hsapi/resource/9612dfd6a50c4a9194d9ed7e8956f555/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/9612dfd6a50c4a9194d9ed7e8956f555/map/,True,Model files for PyTOPKAPI simulation of SantaCruzdemo,False,True,True,11-07-2017,http://www.hydroshare.org/resource/9612dfd6a50c4a9194d9ed7e8956f555/,True,GenericResource
[],f72f6f09401141179cd9c91567a7d9a8,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/f72f6f09401141179cd9c91567a7d9a8.zip,http://www.hydroshare.org/hsapi/resource/f72f6f09401141179cd9c91567a7d9a8/scimeta/,Edward Morgan,http://www.hydroshare.org/hsapi/resource/f72f6f09401141179cd9c91567a7d9a8/map/,False,MODFLOW2005 Test #1,True,True,False,11-07-2017,http://www.hydroshare.org/resource/f72f6f09401141179cd9c91567a7d9a8/,True,MODFLOWModelInstanceResource
[],00dda61694e949439957b8b536106db9,11-29-2017,http://www.hydroshare.org/django_irods/download/bags/00dda61694e949439957b8b536106db9.zip,http://www.hydroshare.org/hsapi/resource/00dda61694e949439957b8b536106db9/scimeta/,Timothy DeWeese ,http://www.hydroshare.org/hsapi/resource/00dda61694e949439957b8b536106db9/map/,True,Data and Numerical code for monitoring streambed scour/deposition with streamwater temperature as a tracer,False,True,True,11-08-2017,http://www.hydroshare.org/resource/00dda61694e949439957b8b536106db9/,True,CompositeResource
[],0c6519de865c4ce78c28c9fae54b82c8,11-09-2017,http://www.hydroshare.org/django_irods/download/bags/0c6519de865c4ce78c28c9fae54b82c8.zip,http://www.hydroshare.org/hsapi/resource/0c6519de865c4ce78c28c9fae54b82c8/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/0c6519de865c4ce78c28c9fae54b82c8/map/,True,Model files for PyTOPKAPI simulation of Plungedemo,False,True,True,11-08-2017,http://www.hydroshare.org/resource/0c6519de865c4ce78c28c9fae54b82c8/,True,GenericResource
[],7c54189ea9ed4ac7b6eb73b1d6ec985d,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/7c54189ea9ed4ac7b6eb73b1d6ec985d.zip,http://www.hydroshare.org/hsapi/resource/7c54189ea9ed4ac7b6eb73b1d6ec985d/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/7c54189ea9ed4ac7b6eb73b1d6ec985d/map/,True,This is terrain files prepared using HydroTops for  BagmatiRiverkathmandu,False,True,True,11-08-2017,http://www.hydroshare.org/resource/7c54189ea9ed4ac7b6eb73b1d6ec985d/,True,GenericResource
[],77ea07c0ecfd43918e6cffa3b27c27cd,11-08-2017,http://www.hydroshare.org/django_irods/download/bags/77ea07c0ecfd43918e6cffa3b27c27cd.zip,http://www.hydroshare.org/hsapi/resource/77ea07c0ecfd43918e6cffa3b27c27cd/scimeta/,Matthew Bayles,http://www.hydroshare.org/hsapi/resource/77ea07c0ecfd43918e6cffa3b27c27cd/map/,False,NWM subset: 2017-11-07 to 2017-11-08 Analysis and Assimilation Forcing files for region - Michigan,True,True,False,11-08-2017,http://www.hydroshare.org/resource/77ea07c0ecfd43918e6cffa3b27c27cd/,True,CompositeResource
"[{u'type': u'box', u'value': {u'northlimit': 41.802, u'projection': u'WGS 84 EPSG:4326', u'name': u'Logan, Utah', u'units': u'Decimal degrees', u'southlimit': 41.7162, u'eastlimit': -111.7919, u'westlimit': -111.852}}]",d13a0e64602a450a8573c778c2e711e5,11-08-2017,http://www.hydroshare.org/django_irods/download/bags/d13a0e64602a450a8573c778c2e711e5.zip,http://www.hydroshare.org/hsapi/resource/d13a0e64602a450a8573c778c2e711e5/scimeta/,Caleb Buahin,http://www.hydroshare.org/hsapi/resource/d13a0e64602a450a8573c778c2e711e5/map/,False,A High Resolution SWMM Model for the City of Logan Utah,True,True,False,11-08-2017,http://www.hydroshare.org/resource/d13a0e64602a450a8573c778c2e711e5/,False,ModelInstanceResource
"[{u'type': u'period', u'value': {u'start': u'2017-06-29 23:00:00', u'end': u'2017-06-30 00:00:00'}}, {u'type': u'box', u'value': {u'northlimit': 52.0525, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 22.9179, u'eastlimit': -60.2051, u'westlimit': -130.166}}]",bb42e798da1c48c69f9c1c4d5d33b3f6,11-09-2017,http://www.hydroshare.org/django_irods/download/bags/bb42e798da1c48c69f9c1c4d5d33b3f6.zip,http://www.hydroshare.org/hsapi/resource/bb42e798da1c48c69f9c1c4d5d33b3f6/scimeta/,Irene Garousi-Nejad,http://www.hydroshare.org/hsapi/resource/bb42e798da1c48c69f9c1c4d5d33b3f6/map/,False,National Water Model forcing visualization using mpl_toolkits.basemap,True,True,False,11-09-2017,http://www.hydroshare.org/resource/bb42e798da1c48c69f9c1c4d5d33b3f6/,True,NetcdfResource
[],4b2e130625464232bd3a58c886eb8fc6,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/4b2e130625464232bd3a58c886eb8fc6.zip,http://www.hydroshare.org/hsapi/resource/4b2e130625464232bd3a58c886eb8fc6/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/4b2e130625464232bd3a58c886eb8fc6/map/,True,Input-files for TOPNET model of topnet_demo,False,True,True,11-09-2017,http://www.hydroshare.org/resource/4b2e130625464232bd3a58c886eb8fc6/,True,GenericResource
[],955d72a9b00141548aca582c493ee140,11-09-2017,http://www.hydroshare.org/django_irods/download/bags/955d72a9b00141548aca582c493ee140.zip,http://www.hydroshare.org/hsapi/resource/955d72a9b00141548aca582c493ee140/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/955d72a9b00141548aca582c493ee140/map/,False,Input-files for TOPNET model for Logan_TOPNET_2014,True,True,False,11-09-2017,http://www.hydroshare.org/resource/955d72a9b00141548aca582c493ee140/,True,GenericResource
[],a3552bea9df243be822a61349a200ece,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/a3552bea9df243be822a61349a200ece.zip,http://www.hydroshare.org/hsapi/resource/a3552bea9df243be822a61349a200ece/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/a3552bea9df243be822a61349a200ece/map/,True,"This is terrain,soil,forcing files prepared using HydroTops for  MillCreekIL2010",False,True,True,11-09-2017,http://www.hydroshare.org/resource/a3552bea9df243be822a61349a200ece/,True,GenericResource
[],ca5f9b6aea8d4012823303fb5fc6eb5f,11-09-2017,http://www.hydroshare.org/django_irods/download/bags/ca5f9b6aea8d4012823303fb5fc6eb5f.zip,http://www.hydroshare.org/hsapi/resource/ca5f9b6aea8d4012823303fb5fc6eb5f/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/ca5f9b6aea8d4012823303fb5fc6eb5f/map/,False,Model files for PyTOPKAPI simulation of MillCreekIL2010,True,True,False,11-09-2017,http://www.hydroshare.org/resource/ca5f9b6aea8d4012823303fb5fc6eb5f/,True,GenericResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -75.78327048, u'north': 39.8585627, u'projection': u'WGS 84 EPSG:4326', u'name': u'WCC0: White Clay Creek at Spencer Road near Avondale PA'}}, {u'type': u'period', u'value': {u'start': u'1968-05-21', u'end': u'2014-12-31'}}]",0886014659d443d4a2b9b189c96bab68,11-13-2017,http://www.hydroshare.org/django_irods/download/bags/0886014659d443d4a2b9b189c96bab68.zip,http://www.hydroshare.org/hsapi/resource/0886014659d443d4a2b9b189c96bab68/scimeta/,Denis Newbold,http://www.hydroshare.org/hsapi/resource/0886014659d443d4a2b9b189c96bab68/map/,False,"White Clay Creek - Stage, Streamflow / Discharge (1968-2014)",True,True,False,11-09-2017,http://www.hydroshare.org/resource/0886014659d443d4a2b9b189c96bab68/,True,CompositeResource
[],34c1783cb7f348a1af5ba6f9662291ad,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/34c1783cb7f348a1af5ba6f9662291ad.zip,http://www.hydroshare.org/hsapi/resource/34c1783cb7f348a1af5ba6f9662291ad/scimeta/,Edward Morgan,http://www.hydroshare.org/hsapi/resource/34c1783cb7f348a1af5ba6f9662291ad/map/,False,MODFLOW2005 Test #2,True,True,False,11-10-2017,http://www.hydroshare.org/resource/34c1783cb7f348a1af5ba6f9662291ad/,True,ModelInstanceResource
[],63164830979148a0b8642bd308e5dbe4,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/63164830979148a0b8642bd308e5dbe4.zip,http://www.hydroshare.org/hsapi/resource/63164830979148a0b8642bd308e5dbe4/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/63164830979148a0b8642bd308e5dbe4/map/,False,"University of Virginia Seminar 11/10/17, ""Advancing Hydrology through Collaborative Data and Model Sharing using HydroShare""",True,True,False,11-10-2017,http://www.hydroshare.org/resource/63164830979148a0b8642bd308e5dbe4/,True,CompositeResource
[],c964080859a645499686c9632e5eb34d,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/c964080859a645499686c9632e5eb34d.zip,http://www.hydroshare.org/hsapi/resource/c964080859a645499686c9632e5eb34d/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/c964080859a645499686c9632e5eb34d/map/,False,Model files for PyTOPKAPI simulation of DeepCreekpalmCA2010,True,True,False,11-10-2017,http://www.hydroshare.org/resource/c964080859a645499686c9632e5eb34d/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 30.24793709200003, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 30.031780983000033, u'eastlimit': -97.68025283099998, u'westlimit': -98.28321997799996}}]",23b8c221ebea4b93a90e22031735c530,11-22-2017,http://www.hydroshare.org/django_irods/download/bags/23b8c221ebea4b93a90e22031735c530.zip,http://www.hydroshare.org/hsapi/resource/23b8c221ebea4b93a90e22031735c530/scimeta/,Dave Tarboton,http://www.hydroshare.org/hsapi/resource/23b8c221ebea4b93a90e22031735c530/map/,False,Flow lines Onion Creek Texas,True,True,False,11-10-2017,http://www.hydroshare.org/resource/23b8c221ebea4b93a90e22031735c530/,True,GeographicFeatureResource
[],0341413e503b4bd2b627ee8874ed5181,11-10-2017,http://www.hydroshare.org/django_irods/download/bags/0341413e503b4bd2b627ee8874ed5181.zip,http://www.hydroshare.org/hsapi/resource/0341413e503b4bd2b627ee8874ed5181/scimeta/,Edward Morgan,http://www.hydroshare.org/hsapi/resource/0341413e503b4bd2b627ee8874ed5181/map/,False,MODFLOW2005 Test #3,True,True,False,11-10-2017,http://www.hydroshare.org/resource/0341413e503b4bd2b627ee8874ed5181/,True,MODFLOWModelInstanceResource
[],2c0ee8d98a564a7a8befce674210f142,11-11-2017,http://www.hydroshare.org/django_irods/download/bags/2c0ee8d98a564a7a8befce674210f142.zip,http://www.hydroshare.org/hsapi/resource/2c0ee8d98a564a7a8befce674210f142/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/2c0ee8d98a564a7a8befce674210f142/map/,False,Model files for PyTOPKAPI simulation of SantaCruzWithIniti,True,True,False,11-11-2017,http://www.hydroshare.org/resource/2c0ee8d98a564a7a8befce674210f142/,True,GenericResource
[],dec1e833e39a45bb945d4ac8c231249e,11-11-2017,http://www.hydroshare.org/django_irods/download/bags/dec1e833e39a45bb945d4ac8c231249e.zip,http://www.hydroshare.org/hsapi/resource/dec1e833e39a45bb945d4ac8c231249e/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/dec1e833e39a45bb945d4ac8c231249e/map/,False,Model files for PyTOPKAPI simulation of SantaCruzdb1,True,True,False,11-11-2017,http://www.hydroshare.org/resource/dec1e833e39a45bb945d4ac8c231249e/,True,GenericResource
[],9dfc6395a5cd4a359af4ed19063982f9,11-11-2017,http://www.hydroshare.org/django_irods/download/bags/9dfc6395a5cd4a359af4ed19063982f9.zip,http://www.hydroshare.org/hsapi/resource/9dfc6395a5cd4a359af4ed19063982f9/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/9dfc6395a5cd4a359af4ed19063982f9/map/,False,Model files for PyTOPKAPI simulation of SantaCruzdemo,True,True,False,11-11-2017,http://www.hydroshare.org/resource/9dfc6395a5cd4a359af4ed19063982f9/,True,GenericResource
"[{u'type': u'point', u'value': {u'units': u'WGS 84 EPSG:4326', u'east': -70.361013, u'north': 44.338919, u'projection': u'WGS 84 EPSG:4326'}}, {u'type': u'period', u'value': {u'start': u'1948-01-01T00:00:00', u'end': u'2003-12-31T00:00:00'}}]",bce7694685874d85812f13df82bd6f33,11-12-2017,http://www.hydroshare.org/django_irods/download/bags/bce7694685874d85812f13df82bd6f33.zip,http://www.hydroshare.org/hsapi/resource/bce7694685874d85812f13df82bd6f33/scimeta/,John Schaake,http://www.hydroshare.org/hsapi/resource/bce7694685874d85812f13df82bd6f33/map/,False,MOPEX Gage 01060000 Daily Mean Areal Maximum Temperature,True,True,False,11-12-2017,http://www.hydroshare.org/resource/bce7694685874d85812f13df82bd6f33/,True,RefTimeSeriesResource
[],4368e79137f743ac96700f176a7ed6e5,11-14-2017,http://www.hydroshare.org/django_irods/download/bags/4368e79137f743ac96700f176a7ed6e5.zip,http://www.hydroshare.org/hsapi/resource/4368e79137f743ac96700f176a7ed6e5/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/4368e79137f743ac96700f176a7ed6e5/map/,False,A Hydroinformatics poem for Jill Deines,True,True,False,11-12-2017,http://www.hydroshare.org/resource/4368e79137f743ac96700f176a7ed6e5/,True,CompositeResource
[],a3ab97dd84d04263a91455b31a48ebaf,11-13-2017,http://www.hydroshare.org/django_irods/download/bags/a3ab97dd84d04263a91455b31a48ebaf.zip,http://www.hydroshare.org/hsapi/resource/a3ab97dd84d04263a91455b31a48ebaf/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/a3ab97dd84d04263a91455b31a48ebaf/map/,False,This is terrain files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-13-2017,http://www.hydroshare.org/resource/a3ab97dd84d04263a91455b31a48ebaf/,True,GenericResource
[],b6e1de01676447049ba09119e5aa9999,11-13-2017,http://www.hydroshare.org/django_irods/download/bags/b6e1de01676447049ba09119e5aa9999.zip,http://www.hydroshare.org/hsapi/resource/b6e1de01676447049ba09119e5aa9999/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/b6e1de01676447049ba09119e5aa9999/map/,False,This is terrain files prepared using HydroTops for  sanmarcosterrain,True,True,False,11-13-2017,http://www.hydroshare.org/resource/b6e1de01676447049ba09119e5aa9999/,True,GenericResource
[],a678c41ec3d64e14a6f607f1a79b4d6d,11-13-2017,http://www.hydroshare.org/django_irods/download/bags/a678c41ec3d64e14a6f607f1a79b4d6d.zip,http://www.hydroshare.org/hsapi/resource/a678c41ec3d64e14a6f607f1a79b4d6d/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/a678c41ec3d64e14a6f607f1a79b4d6d/map/,False,This is terrain files prepared using HydroTops for  sanmarcosterrainshp,True,True,False,11-13-2017,http://www.hydroshare.org/resource/a678c41ec3d64e14a6f607f1a79b4d6d/,True,GenericResource
[],8c05426d7db643308545ada7d5f2638d,11-13-2017,http://www.hydroshare.org/django_irods/download/bags/8c05426d7db643308545ada7d5f2638d.zip,http://www.hydroshare.org/hsapi/resource/8c05426d7db643308545ada7d5f2638d/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/8c05426d7db643308545ada7d5f2638d/map/,False,Model files for PyTOPKAPI simulation of SanMarcosshp2010100m,True,True,False,11-13-2017,http://www.hydroshare.org/resource/8c05426d7db643308545ada7d5f2638d/,True,GenericResource
[],05df4ee1fc844321a7b3f265e75da495,11-13-2017,http://www.hydroshare.org/django_irods/download/bags/05df4ee1fc844321a7b3f265e75da495.zip,http://www.hydroshare.org/hsapi/resource/05df4ee1fc844321a7b3f265e75da495/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/05df4ee1fc844321a7b3f265e75da495/map/,False,This is terrain files prepared using HydroTops for  SanMarcosshpdownload,True,True,False,11-13-2017,http://www.hydroshare.org/resource/05df4ee1fc844321a7b3f265e75da495/,True,GenericResource
[],4ed71909c5f2408dad677a462119608a,11-13-2017,http://www.hydroshare.org/django_irods/download/bags/4ed71909c5f2408dad677a462119608a.zip,http://www.hydroshare.org/hsapi/resource/4ed71909c5f2408dad677a462119608a/scimeta/,Tian  Gan,http://www.hydroshare.org/hsapi/resource/4ed71909c5f2408dad677a462119608a/map/,False,OPeNDAP (from Composite),True,True,False,11-13-2017,http://www.hydroshare.org/resource/4ed71909c5f2408dad677a462119608a/,True,ToolResource
[],5dbeb6164582414d9d0fac59266a036d,11-14-2017,http://www.hydroshare.org/django_irods/download/bags/5dbeb6164582414d9d0fac59266a036d.zip,http://www.hydroshare.org/hsapi/resource/5dbeb6164582414d9d0fac59266a036d/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/5dbeb6164582414d9d0fac59266a036d/map/,False,Model files for PyTOPKAPI simulation of SanMarcos500mtrial,True,True,False,11-14-2017,http://www.hydroshare.org/resource/5dbeb6164582414d9d0fac59266a036d/,True,GenericResource
[],bc78b27b6b9b43edbe649e0521edc0d7,11-15-2017,http://www.hydroshare.org/django_irods/download/bags/bc78b27b6b9b43edbe649e0521edc0d7.zip,http://www.hydroshare.org/hsapi/resource/bc78b27b6b9b43edbe649e0521edc0d7/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/bc78b27b6b9b43edbe649e0521edc0d7/map/,False,Model files for PyTOPKAPI simulation of SanMarcos500mtrial2,True,True,False,11-15-2017,http://www.hydroshare.org/resource/bc78b27b6b9b43edbe649e0521edc0d7/,True,GenericResource
[],1c6f23fb5d774922bfe77938a13a8858,11-16-2017,http://www.hydroshare.org/django_irods/download/bags/1c6f23fb5d774922bfe77938a13a8858.zip,http://www.hydroshare.org/hsapi/resource/1c6f23fb5d774922bfe77938a13a8858/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/1c6f23fb5d774922bfe77938a13a8858/map/,False,Model files for PyTOPKAPI simulation of SantaCruz500m,True,True,False,11-16-2017,http://www.hydroshare.org/resource/1c6f23fb5d774922bfe77938a13a8858/,True,GenericResource
